LabID,LabName,FacilityID
234677,MONOHARDI DIABETIC & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34677],134677
234678,MEDILAB HEALTH CENTRE LIMITED ( Branch-1) — Consultancy & Diagnostic Center [DGHS Facility ID 34678],134678
234682,JANANI CLINIC & DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34682],134682
234683,New Upasham Clinic — Consultancy & Diagnostic Center [DGHS Facility ID 34683],134683
234684,Islmapur General Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34684],134684
234685,New Medicom Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34685],134685
234687,Samakal Diagonostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34687],134687
234690,CHEVRON CLINICAL LABORATORY(PVT) LED. — Consultancy & Diagnostic Center [DGHS Facility ID 34690],134690
234691,BGMEA HOSPITAL & DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34691],134691
234693,ROZINA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34693],134693
234694,"CHEVRON CLINICAL LABORATORY (PTE) LTD, (PATIYA BRANCH) — Consultancy & Diagnostic Center [DGHS Facility ID 34694]",134694
234695,GREEN VIEW DIAGNOSTIC COMPLEX & (PVT) HSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34695],134695
234696,Popular pathlogy — Consultancy & Diagnostic Center [DGHS Facility ID 34696],134696
234697,Ekushey Lab — Consultancy & Diagnostic Center [DGHS Facility ID 34697],134697
234698,SHURAKKHA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34698],134698
234701,Bheramara Diabetic Somity — Consultancy & Diagnostic Center [DGHS Facility ID 34701],134701
234702,Care Lab & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34702],134702
234703,Safe Life Hospital & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34703],134703
234704,Grameen Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34704],134704
234707,DEBIDWAR MUKTI DIAGNOSTIC CENTRE. — Consultancy & Diagnostic Center [DGHS Facility ID 34707],134707
234708,Faridpur Apollo Specialized Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34708],134708
234709,Pirojpur Lab Aid Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34709],134709
234710,Popular Pathology Center — Consultancy & Diagnostic Center [DGHS Facility ID 34710],134710
234711,Care Hospital PVT — Consultancy & Diagnostic Center [DGHS Facility ID 34711],134711
234712,Shamsunnahar Digital diagnostic and Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 34712],134712
234713,BHOLA POPULAR DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34713],134713
234715,Payra Diagnostic Complex — Consultancy & Diagnostic Center [DGHS Facility ID 34715],134715
234716,CHEVRON CLINICAL LABORATORY (PTE) LTD. FENI BRANCH — Consultancy & Diagnostic Center [DGHS Facility ID 34716],134716
234717,"Modern Medical Services, Kaligonj — Consultancy & Diagnostic Center [DGHS Facility ID 34717]",134717
234719,Life Care Diagnostic & Consultation center — Consultancy & Diagnostic Center [DGHS Facility ID 34719],134719
234721,The Niramoy Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34721],134721
234722,JANATA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34722],134722
234723,Monowara Hospital (Pvt) Ltd. — Blood Bank [DGHS Facility ID 34723],134723
234725,AL NOOR HOSPITAL & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34725],134725
234728,LAB 24 DIAGNOSTIC & HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34728],134728
234730,S. A. HEALTH CARE — Consultancy & Diagnostic Center [DGHS Facility ID 34730],134730
234731,Seba Diagnostic — Consultancy & Diagnostic Center [DGHS Facility ID 34731],134731
234732,AMANAT SPECIALIZED HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34732],134732
234736,Safa Hospital And Diagnostic — Consultancy & Diagnostic Center [DGHS Facility ID 34736],134736
234737,New Sonorbangla Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34737],134737
234739,HELP DIAGNOSTIC — Consultancy & Diagnostic Center [DGHS Facility ID 34739],134739
234741,A. ZAMAN DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34741],134741
234743,Bismillah Specialised Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34743],134743
234744,NEW FULTALA PATHOLOGIY CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34744],134744
234745,MAYER DOYA DIGITAL DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34745],134745
234747,Hemayetpur Eye Hospital and Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34747],134747
234748,St. John Vianney Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34748],134748
234749,Central Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34749],134749
234750,Medilab Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34750],134750
234752,"SHEBA INTERNATIONAL HOSPITAL, TANGAIL — Consultancy & Diagnostic Center [DGHS Facility ID 34752]",134752
234753,MOMTAZ DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34753],134753
234755,SODESH HOSPITAL & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34755],134755
234756,Meghna Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34756],134756
234757,1000 DAYS. LIFE HOSPITALS & DIAGNOSTIC CENTER LTD. — Consultancy & Diagnostic Center [DGHS Facility ID 34757],134757
234759,Medilab Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34759],134759
234764,MORIUM DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34764],134764
234768,Mohammad Diagonostic centre — Consultancy & Diagnostic Center [DGHS Facility ID 34768],134768
234769,DEWANGANJ ADHUNIK HOSPITAL & DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34769],134769
234770,K. ALI MA O SHISHU HOSPITAL LTD. — Consultancy & Diagnostic Center [DGHS Facility ID 34770],134770
234771,Patho Plus Digital Medical Services — Consultancy & Diagnostic Center [DGHS Facility ID 34771],134771
234772,NEW POPULAR DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34772],134772
234774,Boyra GMH Memorial Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34774],134774
234775,Maligaon Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34775],134775
234776,ROYAL DIAGNOSTIC & MEDICAL SERVICES — Consultancy & Diagnostic Center [DGHS Facility ID 34776],134776
234777,SUN DIGITAL X-RAY & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34777],134777
234778,BISMILLAH PATHOLOGY — Consultancy & Diagnostic Center [DGHS Facility ID 34778],134778
234779,Hatiya Computerized Lab (Pvt.) — Consultancy & Diagnostic Center [DGHS Facility ID 34779],134779
234780,Chatkhil Eye Hospital & Phaco Center (Pvt.) — Consultancy & Diagnostic Center [DGHS Facility ID 34780],134780
234781,Seba Digital Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34781],134781
234783,LIFE CARE DIAGNOSTIC CENTER. — Consultancy & Diagnostic Center [DGHS Facility ID 34783],134783
234784,Royal Hospital & Digital Diagnostic Centre. (Pathology) — Consultancy & Diagnostic Center [DGHS Facility ID 34784],134784
234786,KHAN NURSING HOME & DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34786],134786
234787,JANANI LAB & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34787],134787
234788,AL-TAQWA LAB AND CONSULTATION CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34788],134788
234789,ZARA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34789],134789
234790,Pulse Clinical Laboratory — Consultancy & Diagnostic Center [DGHS Facility ID 34790],134790
234791,Brain and Spine Care Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34791],134791
234793,Elenga Hospital & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34793],134793
234794,INDIGO HEALTHCARE LTD. — Consultancy & Diagnostic Center [DGHS Facility ID 34794],134794
234795,DIGIPATH MEDICAL SERVICES — Consultancy & Diagnostic Center [DGHS Facility ID 34795],134795
234796,Shimultoli Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34796],134796
234797,NASIMA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34797],134797
234798,SARKAR HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34798],134798
234799,Feni Medicare Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34799],134799
234800,Care Digital Diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 34800],134800
234801,Safe Coast Diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 34801],134801
234803,MONOHARDI CRESCENT (PVT.) HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34803],134803
234804,Janaseba Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34804],134804
234805,Magura Poly Clinic & Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34805],134805
234806,SAFIA SOBHAN HOSPITAL LIMITED — Consultancy & Diagnostic Center [DGHS Facility ID 34806],134806
234807,Health Care Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34807],134807
234808,HEROK DIAGNOSTIC & CONSULTATION CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34808],134808
234810,Christian Hospital Lab Chandraghona — Consultancy & Diagnostic Center [DGHS Facility ID 34810],134810
234811,"Labaid Limited (Diagnostics), Barishal-II — Consultancy & Diagnostic Center [DGHS Facility ID 34811]",134811
234812,The Medinova Medical Service Center (Pvt.) — Consultancy & Diagnostic Center [DGHS Facility ID 34812],134812
234814,Gowainghat Diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 34814],134814
234818,Al Razi Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34818],134818
234819,NEW JONOSABHA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34819],134819
234820,GREEN DIAGNOSTIC AND CONSULTATION CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34820],134820
234821,Sufia Memorial Clinic & Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34821],134821
234823,Estran Pathology — Consultancy & Diagnostic Center [DGHS Facility ID 34823],134823
234824,Saleha Pathology & Asa Ultrasonography Center — Consultancy & Diagnostic Center [DGHS Facility ID 34824],134824
234825,Peerless Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34825],134825
234828,Seba digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34828],134828
234830,Fayez General Hospital (Diagnostic Center) — Consultancy & Diagnostic Center [DGHS Facility ID 34830],134830
234831,Doctors Point — Consultancy & Diagnostic Center [DGHS Facility ID 34831],134831
234832,AHSANIA MEDICAL CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34832],134832
234833,POPULAR DIGITAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34833],134833
234835,Ultra Modern Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34835],134835
234836,Saint Vincent Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34836],134836
234837,Goalondo Clinic & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34837],134837
234839,P. D. C HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34839],134839
234840,DIP DIAGNOSITC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34840],134840
234842,CITY DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34842],134842
234843,Biolab Diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 34843],134843
234845,Saife Life Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34845],134845
234846,Khidmah Diagnostic Center Faridpur. — Consultancy & Diagnostic Center [DGHS Facility ID 34846],134846
234847,MODERN DIGITAL DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34847],134847
234848,LAKSAM CT SCAN & SPECIALIZED DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34848],134848
234849,Al-Manar Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34849],134849
234851,CITY CLINIC & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34851],134851
234852,HALIM ADHUNIK HOSPITAL & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34852],134852
234853,SHAHNAJ PATHOLOGY — Consultancy & Diagnostic Center [DGHS Facility ID 34853],134853
234854,Ratul Diagnostic Center. — Consultancy & Diagnostic Center [DGHS Facility ID 34854],134854
234855,IBRAHIM MEDICAL & DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34855],134855
234857,The Popular Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34857],134857
234858,CHANDNI DIAGNOSTIC CENTRE & X-RAY — Consultancy & Diagnostic Center [DGHS Facility ID 34858],134858
234859,Life Aid Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34859],134859
234860,MATRIBHUMI HEART CARE LIMITED — Consultancy & Diagnostic Center [DGHS Facility ID 34860],134860
234861,M. A. RASHID DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34861],134861
234862,"Surjer Hashi Network, Tajhat, Rangpur — Consultancy & Diagnostic Center [DGHS Facility ID 34862]",134862
234863,SUNRISE DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34863],134863
234864,Mirpur Health Care & Diagnostric Center Ltd. — Consultancy & Diagnostic Center [DGHS Facility ID 34864],134864
234865,Maa-Sishu & Diabetic Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34865],134865
234866,Dr. Anisuzzaman-Nahar Kallayan Trust — Consultancy & Diagnostic Center [DGHS Facility ID 34866],134866
234867,Bondhan Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34867],134867
234868,New life diagnostic & consultation centre — Consultancy & Diagnostic Center [DGHS Facility ID 34868],134868
234869,NUR SPECIALIZED HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34869],134869
234873,SAFIA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34873],134873
234874,VENUS HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34874],134874
234875,Shah Diagnostic centre — Consultancy & Diagnostic Center [DGHS Facility ID 34875],134875
234876,Health View Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34876],134876
234878,HEALTH CARE DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34878],134878
234880,MicroLab Specialized diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 34880],134880
234881,MAINIMUKH MEDICAL CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34881],134881
234882,Medilab Hospital & Diagnostic Center. — Consultancy & Diagnostic Center [DGHS Facility ID 34882],134882
234883,Makka Clinic and Diagnostic Center . — Consultancy & Diagnostic Center [DGHS Facility ID 34883],134883
234885,Lab Care Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34885],134885
234886,NABIGANJ DIGITAL LAB — Consultancy & Diagnostic Center [DGHS Facility ID 34886],134886
234888,MODERN LIFE HOSPITAL (PVT) LTD — Consultancy & Diagnostic Center [DGHS Facility ID 34888],134888
234889,Noor Medical Services — Consultancy & Diagnostic Center [DGHS Facility ID 34889],134889
234894,ICON DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34894],134894
234896,NEW SHAPLA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34896],134896
234897,jinnat Hospital & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34897],134897
234901,Dhaka Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34901],134901
234902,Nanduhar Health Center Grameen Kalyan — Consultancy & Diagnostic Center [DGHS Facility ID 34902],134902
234903,Ramgonj Square Specialised Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34903],134903
234904,MEDILAB HEALTH SERVICE — Consultancy & Diagnostic Center [DGHS Facility ID 34904],134904
235028,Al Modina Digital Diagonostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 35028],135028
235029,Nexus Diagono Complex — Consultancy & Diagnostic Center [DGHS Facility ID 35029],135029
235030,Doctors Medi Care Center — Consultancy & Diagnostic Center [DGHS Facility ID 35030],135030
